what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441549625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441552407
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441771864
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495607573260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495607576552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495607579564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495607592248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495607613955
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495607618831
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495607623785
