what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1502815428863
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1502815428968
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1502815429018
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1502815429334
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502815433531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502815451781
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502815457194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502815507862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502815517549
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1502815534018
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1502815535730
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1502815535799
